,College,Branch,Category,Gender,Opening_Rank,Closing_Rank,branch_ins
230,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,105,217,1025217
231,IIT Bombay,"Electrical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,F,553,553,1025217
232,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN,N,1116,2381,1024198
233,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OPEN,F,3498,5022,1024198
234,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",EWS,N,582,651,1024198
235,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",EWS,F,1825,1825,1024198
236,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,N,1204,1710,1024198
237,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",OBC-NCL,F,4336,5145,1024198
238,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",SC,N,873,1045,1024198
239,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",SC,F,1567,1567,1024198
240,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",ST,N,555,640,1024198
241,IIT Bombay,"Energy Engineering (4 Years, B. Tech)",ST,F,904,904,1024198
242,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN,N,200,1452,1024117
243,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OPEN,F,2113,3349,1024117
244,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,N,190,649,1024117
245,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",EWS,F,1187,1187,1024117
246,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,N,1061,1569,1024117
247,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,F,1758,3254,1024117
248,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",SC,N,498,774,1024117
249,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",SC,F,1606,1684,1024117
250,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",ST,N,322,615,1024117
251,IIT Bombay,"Engineering Physics (4 Years, B. Tech)",ST,F,308,308,1024117
252,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,3926,4736,102520C
253,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,8187,9590,102520C
254,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,854,1001,102520C
255,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,F,1928,1928,102520C
256,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,2088,2680,102520C
257,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,5228,5508,102520C
258,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,1095,1469,102520C
259,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,2454,2454,102520C
260,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,715,847,102520C
261,IIT Bombay,"Environmental Science and  Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,F,1239,1239,102520C
262,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,141,1406,1024125
263,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,971,3036,1024125
264,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",OPEN (PwD),N,35,81,1024125
265,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,175,328,1024125
266,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,556,958,1024125
267,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,357,836,1024125
268,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,1060,2465,1024125
269,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",SC,N,142,369,1024125
270,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",SC,F,625,1039,1024125
271,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",ST,N,26,222,1024125
272,IIT Bombay,"Mechanical Engineering(4 Years, B. Tech)",ST,F,349,503,1024125
273,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,1409,1492,1025235
274,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,3531,4102,1025235
275,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN (PwD),N,168,168,1025235
276,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,410,411,1025235
277,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,883,991,1025235
278,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,2992,3300,1025235
279,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,443,469,1025235
280,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,1349,1349,1025235
281,IIT Bombay,"Mechanical Engineering and  M. Tech. in Computer Integrated Manufacturing (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,292,303,1025235
282,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",OPEN,N,2476,3783,1024128
283,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",OPEN,F,6625,8417,1024128
284,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",EWS,N,572,793,1024128
285,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",EWS,F,1471,1710,1024128
286,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",OBC-NCL,N,1243,2075,1024128
287,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",OBC-NCL,F,3797,5086,1024128
288,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",SC,N,890,1066,1024128
289,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",SC,F,1871,2312,1024128
290,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",ST,N,406,602,1024128
291,IIT Bombay,"Metallurgical Engineering and  Materials Science (4 Years, B. Tech)",ST,F,716,833,1024128
292,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",OPEN,N,12757,15216,103520D
293,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",OPEN,F,18277,22169,103520D
294,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",EWS,N,2246,2271,103520D
295,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",EWS,F,4097,4097,103520D
296,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",OBC-NCL,N,4900,5410,103520D
297,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",SC,N,2798,2917,103520D
298,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",SC,F,3915,3915,103520D
299,IIT Mandi,"Bio Engineering(5 Years, B. Tech- M. Tech Dual Deg.)",ST,N,1433,1446,103520D
300,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OPEN,N,10378,12801,1034109
301,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OPEN,F,17662,20745,1034109
302,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",EWS,N,1913,2019,1034109
303,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",EWS,F,3390,3390,1034109
304,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,N,3730,4468,1034109
305,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,F,7402,8017,1034109
306,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",SC,N,1995,2347,1034109
307,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",SC,F,3161,3161,1034109
308,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",ST,N,813,864,1034109
309,IIT Mandi,"Civil Engineering (4 Years, B. Tech)",ST,F,1255,1255,1034109
310,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,1846,3017,1034110
311,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,5239,5988,1034110
312,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN (PwD),F,139,139,1034110
313,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,419,462,1034110
314,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,1087,1087,1034110
315,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",EWS (PwD),N,9,9,1034110
316,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,764,1212,1034110
317,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,2446,2572,1034110
318,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL (PwD),N,59,59,1034110
319,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,447,636,1034110
320,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,1286,1309,1034110
321,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,263,310,1034110
322,IIT Mandi,"Computer Science and  Engineering(4 Years, B. Tech)",ST,F,307,307,1034110
323,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",OPEN,N,3604,3974,1034187
324,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",OPEN,F,6307,6490,1034187
325,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",EWS,N,466,521,1034187
326,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",EWS,F,1281,1281,1034187
327,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",OBC-NCL,N,1239,1678,1034187
328,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",OBC-NCL,F,2623,2866,1034187
329,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",SC,N,825,966,1034187
330,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",SC,F,1812,1812,1034187
331,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",ST,N,479,505,1034187
332,IIT Mandi,"Data Science and  Engineering (4 Years, B. Tech)",ST,F,559,559,1034187
333,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,4618,6946,1034111
334,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,8217,11782,1034111
335,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,N,918,1195,1034111
336,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",EWS,F,2034,2034,1034111
337,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,1888,2742,1034111
338,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,3238,5828,1034111
339,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,N,969,1613,1034111
340,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",SC,F,2245,2323,1034111
341,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,N,718,844,1034111
342,IIT Mandi,"Electrical Engineering (4 Years, B. Tech)",ST,F,887,887,1034111
343,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,N,8818,11691,1034117
344,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OPEN,F,19812,19876,1034117
345,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",EWS,N,1865,1877,1034117
346,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",EWS,F,3188,3188,1034117
347,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,N,3963,4633,1034117
348,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",OBC-NCL,F,8533,9020,1034117
349,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",SC,N,2241,2749,1034117
350,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",SC,F,3556,3556,1034117
351,IIT Mandi,"Engineering Physics (4 Years, B. Tech)",ST,N,1299,1311,1034117
352,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",OPEN,N,7016,10038,1034125
353,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",OPEN,F,13581,16438,1034125
354,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",EWS,N,1376,1639,1034125
355,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",EWS,F,2863,2863,1034125
356,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,N,3509,3849,1034125
357,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",OBC-NCL,F,5939,7634,1034125
358,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",SC,N,1633,2092,1034125
359,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",SC,F,3157,3240,1034125
360,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",ST,N,922,994,1034125
361,IIT Mandi,"Mechanical Engineering(4 Years, B. Tech)",ST,F,1183,1183,1034125
362,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",OPEN,N,2747,4797,1044105
363,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",OPEN,F,4717,10103,1044105
364,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",EWS,N,850,937,1044105
365,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",EWS,F,2308,2475,1044105
366,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",OBC-NCL,N,2173,2631,1044105
367,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",OBC-NCL,F,4554,5994,1044105
368,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",SC,N,940,1601,1044105
369,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",SC,F,1822,2103,1044105
370,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",ST,N,697,924,1044105
371,IIT Delhi,"Biotechnology and  Biochemical Engineering (4 Years, B. Tech)",ST,F,1201,1201,1044105
372,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OPEN,N,1261,2343,1044107
373,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OPEN,F,3327,4570,1044107
374,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OPEN (PwD),N,44,44,1044107
375,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",EWS,N,444,511,1044107
376,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",EWS,F,957,1007,1044107
377,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,N,950,1215,1044107
378,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",OBC-NCL,F,2626,3931,1044107
379,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",SC,N,228,680,1044107
380,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",SC,F,840,1016,1044107
381,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",ST,N,518,565,1044107
382,IIT Delhi,"Chemical Engineering (4 Years, B. Tech)",ST,F,764,764,1044107
383,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,2918,3956,1045210
384,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,6141,7820,1045210
385,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,816,855,1045210
386,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",EWS,F,1855,1855,1045210
387,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,1353,2002,1045210
388,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,4101,4164,1045210
389,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,750,976,1045210
390,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,1536,1578,1045210
391,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,598,626,1045210
392,IIT Delhi,"Chemical Engineering (5 Years, B. Tech - M. Tech Dual Deg.)",ST,F,974,974,1045210
393,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OPEN,N,2766,4316,1044109
394,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OPEN,F,4603,8274,1044109
395,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OPEN (PwD),N,47,59,1044109
396,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",EWS,N,522,713,1044109
397,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",EWS,F,1634,1805,1044109
398,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,N,1086,1750,1044109
399,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",OBC-NCL,F,3923,4666,1044109
400,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",SC,N,362,860,1044109
401,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",SC,F,1584,1644,1044109
402,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",ST,N,31,170,1044109
403,IIT Delhi,"Civil Engineering (4 Years, B. Tech)",ST,F,272,530,1044109
404,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,N,29,102,1044110
405,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN,F,330,450,1044110
406,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OPEN (PwD),N,7,8,1044110
407,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,N,19,28,1044110
408,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",EWS,F,81,87,1044110
409,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",EWS (PwD),N,3,3,1044110
410,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,N,30,87,1044110
411,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL,F,139,266,1044110
412,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL (PwD),N,3,3,1044110
413,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",OBC-NCL (PwD),F,19,19,1044110
414,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",SC,N,16,34,1044110
415,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",SC,F,55,130,1044110
416,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",SC (PwD),N,2,2,1044110
417,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",ST,N,10,18,1044110
418,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",ST,F,58,92,1044110
419,IIT Delhi,"Computer Science and  Engineering(4 Years, B. Tech)",ST (PwD),N,4,4,1044110
420,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,N,116,197,1045216
421,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",OPEN,F,522,700,1045216
422,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",EWS,N,39,59,1045216
423,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",EWS,F,131,131,1045216
424,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,N,107,161,1045216
425,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL,F,478,532,1045216
426,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",OBC-NCL (PwD),N,8,8,1045216
427,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",SC,N,71,80,1045216
428,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",SC,F,305,305,1045216
429,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",ST,N,46,49,1045216
430,IIT Delhi,"Computer Science and  Engineering(5 Years, B. Tech - M. Tech Dual Deg.)",ST,F,191,191,1045216
431,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",OPEN,N,358,574,1044111
432,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",OPEN,F,1079,1572,1044111
433,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",OPEN (PwD),N,30,39,1044111
434,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",EWS,N,122,153,1044111
435,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",EWS,F,307,371,1044111
436,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,N,219,383,1044111
437,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL,F,1106,1484,1044111
438,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",OBC-NCL (PwD),N,23,23,1044111
439,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",SC,N,73,220,1044111
440,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",SC,F,594,706,1044111
441,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",ST,N,12,114,1044111
442,IIT Delhi,"Electrical Engineering (4 Years, B. Tech)",ST,F,40,177,1044111
443,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",OPEN,N,603,797,1044112
444,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",OPEN,F,1645,2088,1044112
445,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",OPEN (PwD),N,85,85,1044112
446,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",EWS,N,162,215,1044112
447,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",EWS,F,541,541,1044112
448,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",OBC-NCL,N,384,516,1044112
449,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",OBC-NCL,F,1927,2005,1044112
450,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",OBC-NCL (PwD),N,43,43,1044112
451,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",SC,N,230,300,1044112
452,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",SC,F,707,743,1044112
453,IIT Delhi,"Electrical Engineering( Power and  Automation) (4 Years, B. Tech)",ST,N,115,210,1044112
